,,,R,tau,rho,time
56,13,33,0.8151179578967896,33,0.8151179578967896,32.19999999999999
56,13,34,0.8146555002070118,33,0.8151179578967896,32.19999999999999
56,13,35,0.8136356026195394,33,0.8151179578967896,32.19999999999999
56,13,36,0.8120346420197008,33,0.8151179578967896,32.19999999999999
56,13,37,0.8099077361293041,33,0.8151179578967896,32.19999999999999
56,13,38,0.8072220668436542,33,0.8151179578967896,32.19999999999999
56,13,39,0.803977418893025,33,0.8151179578967896,32.19999999999999
56,13,40,0.8001050166034683,33,0.8151179578967896,32.19999999999999
56,13,41,0.7956708440772227,33,0.8151179578967896,32.19999999999999
56,13,42,0.7906556549244386,33,0.8151179578967896,32.19999999999999
56,13,43,0.7851981593885919,33,0.8151179578967896,32.19999999999999
56,13,44,0.779300093445964,33,0.8151179578967896,32.19999999999999
56,13,45,0.7728710187764287,33,0.8151179578967896,32.19999999999999
56,13,46,0.7660070569872216,33,0.8151179578967896,32.19999999999999
56,13,47,0.7587731923293201,33,0.8151179578967896,32.19999999999999
56,13,48,0.7511812219709532,33,0.8151179578967896,32.19999999999999
56,13,49,0.7431045047995697,33,0.8151179578967896,32.19999999999999
56,13,50,0.734700690644032,33,0.8151179578967896,32.19999999999999
56,13,51,0.7259746156493333,33,0.8151179578967896,32.19999999999999
56,13,52,0.7169455397153021,33,0.8151179578967896,32.19999999999999
56,13,53,0.7073724615152254,33,0.8151179578967896,32.19999999999999
56,13,54,0.6987088481100525,33,0.8151179578967896,32.19999999999999
56,13,55,0.6886854710229396,33,0.8151179578967896,32.19999999999999
56,13,56,0.6787338444846044,33,0.8151179578967896,32.19999999999999
56,13,57,0.6685765228710333,33,0.8151179578967896,32.19999999999999
56,13,58,0.6582579857607243,33,0.8151179578967896,32.19999999999999
56,13,59,0.6477544372026033,33,0.8151179578967896,32.19999999999999
56,13,60,0.6370374525277681,33,0.8151179578967896,32.19999999999999
56,13,61,0.6261916016350303,33,0.8151179578967896,32.19999999999999
56,13,62,0.615098262601557,33,0.8151179578967896,32.19999999999999
56,13,63,0.6038880126025119,33,0.8151179578967896,32.19999999999999
56,13,64,0.5926015432312561,33,0.8151179578967896,32.19999999999999
56,13,65,0.5811872353873256,33,0.8151179578967896,32.19999999999999
56,13,66,0.5696911622028309,33,0.8151179578967896,32.19999999999999
56,13,67,0.5580760772269444,33,0.8151179578967896,32.19999999999999
56,13,68,0.5463594297023646,33,0.8151179578967896,32.19999999999999
56,13,69,0.5345772042920091,33,0.8151179578967896,32.19999999999999
56,13,70,0.5227243349728705,33,0.8151179578967896,32.19999999999999
56,13,71,0.5108679517130894,33,0.8151179578967896,32.19999999999999
56,13,72,0.49899723550677477,33,0.8151179578967896,32.19999999999999
56,13,73,0.48709918013401227,33,0.8151179578967896,32.19999999999999
56,13,74,0.47526235688659585,33,0.8151179578967896,32.19999999999999
56,13,75,0.46341410153164003,33,0.8151179578967896,32.19999999999999
56,13,76,0.4515995054544811,33,0.8151179578967896,32.19999999999999
56,13,77,0.43985995114879645,33,0.8151179578967896,32.19999999999999
56,13,78,0.4281503714187771,33,0.8151179578967896,32.19999999999999
56,13,79,0.4164543008964338,33,0.8151179578967896,32.19999999999999
56,13,80,0.40480368213636386,33,0.8151179578967896,32.19999999999999
56,13,81,0.3932402159033275,33,0.8151179578967896,32.19999999999999
56,13,82,0.3817508417511462,33,0.8151179578967896,32.19999999999999
56,13,83,0.37052257828780344,33,0.8151179578967896,32.19999999999999
56,13,84,0.3590962457314114,33,0.8151179578967896,32.19999999999999
56,13,85,0.34804933602689475,33,0.8151179578967896,32.19999999999999
56,13,86,0.3368846341057623,33,0.8151179578967896,32.19999999999999
56,13,87,0.32579814061432855,33,0.8151179578967896,32.19999999999999
56,13,88,0.3147766691479111,33,0.8151179578967896,32.19999999999999
56,13,89,0.30376946567900676,33,0.8151179578967896,32.19999999999999
56,13,90,0.2928532675764635,33,0.8151179578967896,32.19999999999999
56,13,91,0.2820010734908164,33,0.8151179578967896,32.19999999999999
56,13,92,0.27120971719510406,33,0.8151179578967896,32.19999999999999
56,13,93,0.26046277888686836,33,0.8151179578967896,32.19999999999999
56,13,94,0.24976166481414064,33,0.8151179578967896,32.19999999999999
56,13,95,0.23913715261899132,33,0.8151179578967896,32.19999999999999
56,13,96,0.22857827951958584,33,0.8151179578967896,32.19999999999999
56,13,97,0.21807116599193926,33,0.8151179578967896,32.19999999999999
56,13,98,0.20761688493727473,33,0.8151179578967896,32.19999999999999
56,13,99,0.19718502388781556,33,0.8151179578967896,32.19999999999999
56,13,100,0.18683435955332436,33,0.8151179578967896,32.19999999999999
56,13,101,0.17651710403715792,33,0.8151179578967896,32.19999999999999
56,13,102,0.1662602174112972,33,0.8151179578967896,32.19999999999999
56,13,103,0.1560578617279505,33,0.8151179578967896,32.19999999999999
56,13,104,0.14590568771316273,33,0.8151179578967896,32.19999999999999
56,13,105,0.1357807593960955,33,0.8151179578967896,32.19999999999999
56,13,106,0.12569377023332046,33,0.8151179578967896,32.19999999999999
56,13,107,0.11565428676124222,33,0.8151179578967896,32.19999999999999
56,13,108,0.10574819445561055,33,0.8151179578967896,32.19999999999999
56,13,109,0.09582299937107976,33,0.8151179578967896,32.19999999999999
56,13,110,0.0859639082450319,33,0.8151179578967896,32.19999999999999
56,13,111,0.07614538893053831,33,0.8151179578967896,32.19999999999999
56,13,112,0.0663374537248867,33,0.8151179578967896,32.19999999999999
56,13,113,0.056576466454557946,33,0.8151179578967896,32.19999999999999
56,13,114,0.04684180789081625,33,0.8151179578967896,32.19999999999999
56,13,115,0.03714958755922531,33,0.8151179578967896,32.19999999999999
56,13,116,0.027536815777088625,33,0.8151179578967896,32.19999999999999
56,13,117,0.017956632554479126,33,0.8151179578967896,32.19999999999999
56,13,118,0.008891367283975575,33,0.8151179578967896,32.19999999999999
56,13,119,-0.0004251807394872613,33,0.8151179578967896,32.19999999999999
56,13,120,-0.009672768227361309,33,0.8151179578967896,32.19999999999999
56,13,121,-0.018818349179241002,33,0.8151179578967896,32.19999999999999
56,13,122,-0.0278231095281315,33,0.8151179578967896,32.19999999999999
56,13,123,-0.03682196185974009,33,0.8151179578967896,32.19999999999999
56,13,124,-0.04562073696202203,33,0.8151179578967896,32.19999999999999
56,14,0,0.5209572601589199,32,0.8230826259706497,32.19999999999999
56,14,1,0.5350798651877653,32,0.8230826259706497,32.19999999999999
56,14,2,0.5493361335022904,32,0.8230826259706497,32.19999999999999
56,14,3,0.563721970770052,32,0.8230826259706497,32.19999999999999
56,14,4,0.5781276509665463,32,0.8230826259706497,32.19999999999999
56,14,5,0.5925510358551416,32,0.8230826259706497,32.19999999999999
56,14,6,0.6069540204640105,32,0.8230826259706497,32.19999999999999
56,14,7,0.6213182664821963,32,0.8230826259706497,32.19999999999999
56,14,8,0.6355705520062227,32,0.8230826259706497,32.19999999999999
56,14,9,0.6496287557106475,32,0.8230826259706497,32.19999999999999
56,14,10,0.6634191211018102,32,0.8230826259706497,32.19999999999999
56,14,11,0.6769020104570922,32,0.8230826259706497,32.19999999999999
56,14,12,0.6900424014965297,32,0.8230826259706497,32.19999999999999
56,14,13,0.7028500145406754,32,0.8230826259706497,32.19999999999999
56,14,14,0.7152405127909554,32,0.8230826259706497,32.19999999999999
56,14,15,0.7271375176983378,32,0.8230826259706497,32.19999999999999
56,14,16,0.7383890139279526,32,0.8230826259706497,32.19999999999999
56,14,17,0.7489992506193757,32,0.8230826259706497,32.19999999999999
56,14,18,0.7589422463027362,32,0.8230826259706497,32.19999999999999
56,14,19,0.7682162643902576,32,0.8230826259706497,32.19999999999999
56,14,20,0.7767671281628711,32,0.8230826259706497,32.19999999999999
56,14,21,0.7846407764469286,32,0.8230826259706497,32.19999999999999
56,14,22,0.7917014270452752,32,0.8230826259706497,32.19999999999999
56,14,23,0.7979680587415832,32,0.8230826259706497,32.19999999999999
56,14,24,0.8035876960301971,32,0.8230826259706497,32.19999999999999
56,14,25,0.8085260902679148,32,0.8230826259706497,32.19999999999999
56,14,26,0.8127787079655057,32,0.8230826259706497,32.19999999999999
56,14,27,0.8163159745416252,32,0.8230826259706497,32.19999999999999
56,14,28,0.8190817964314163,32,0.8230826259706497,32.19999999999999
56,14,29,0.8210821748668357,32,0.8230826259706497,32.19999999999999
56,14,30,0.8224041904511799,32,0.8230826259706497,32.19999999999999
56,14,31,0.8230581371063923,32,0.8230826259706497,32.19999999999999
56,14,32,0.8230826259706497,32,0.8230826259706497,32.19999999999999
56,14,33,0.8225080858973359,32,0.8230826259706497,32.19999999999999
56,14,34,0.8213680552586774,32,0.8230826259706497,32.19999999999999
56,14,35,0.8196792796147344,32,0.8230826259706497,32.19999999999999
56,14,36,0.8174203045969346,32,0.8230826259706497,32.19999999999999
56,14,37,0.8146406920889202,32,0.8230826259706497,32.19999999999999
56,14,38,0.8113055103462724,32,0.8230826259706497,32.19999999999999
56,14,39,0.8074258711846325,32,0.8230826259706497,32.19999999999999
56,14,40,0.8029340220708949,32,0.8230826259706497,32.19999999999999
56,14,41,0.7978907793425383,32,0.8230826259706497,32.19999999999999
56,14,42,0.7922877604367711,32,0.8230826259706497,32.19999999999999
56,14,43,0.7862530199053355,32,0.8230826259706497,32.19999999999999
56,14,44,0.7797996802909386,32,0.8230826259706497,32.19999999999999
56,14,45,0.7728276942790447,32,0.8230826259706497,32.19999999999999
56,14,46,0.7654414418282989,32,0.8230826259706497,32.19999999999999
56,14,47,0.7577005554123023,32,0.8230826259706497,32.19999999999999
56,14,48,0.7496286885674385,32,0.8230826259706497,32.19999999999999
56,14,49,0.7410972528177696,32,0.8230826259706497,32.19999999999999
56,14,50,0.7322591717037176,32,0.8230826259706497,32.19999999999999
56,14,51,0.7231237105752955,32,0.8230826259706497,32.19999999999999
56,14,52,0.7137179490796977,32,0.8230826259706497,32.19999999999999
56,14,53,0.7038171829314652,32,0.8230826259706497,32.19999999999999
56,14,54,0.6947547976022861,32,0.8230826259706497,32.19999999999999
56,14,55,0.6844413732191197,32,0.8230826259706497,32.19999999999999
56,14,56,0.6741850804329708,32,0.8230826259706497,32.19999999999999
56,14,57,0.663740756849727,32,0.8230826259706497,32.19999999999999
56,14,58,0.6531479897737587,32,0.8230826259706497,32.19999999999999
56,14,59,0.64239278890163,32,0.8230826259706497,32.19999999999999
56,14,60,0.6314398031488868,32,0.8230826259706497,32.19999999999999
56,14,61,0.6203753311193619,32,0.8230826259706497,32.19999999999999
56,14,62,0.6090821131767166,32,0.8230826259706497,32.19999999999999
56,14,63,0.5976781549318284,32,0.8230826259706497,32.19999999999999
56,14,64,0.5862091634421749,32,0.8230826259706497,32.19999999999999
56,14,65,0.5746284569960708,32,0.8230826259706497,32.19999999999999
56,14,66,0.5629729606277403,32,0.8230826259706497,32.19999999999999
56,14,67,0.5512180145923604,32,0.8230826259706497,32.19999999999999
56,14,68,0.5393709638058487,32,0.8230826259706497,32.19999999999999
56,14,69,0.5274721227784811,32,0.8230826259706497,32.19999999999999
56,14,70,0.51552013530456,32,0.8230826259706497,32.19999999999999
56,14,71,0.5035810552790068,32,0.8230826259706497,32.19999999999999
56,14,72,0.49163714660813423,32,0.8230826259706497,32.19999999999999
56,14,73,0.47968473275925094,32,0.8230826259706497,32.19999999999999
56,14,74,0.4678097476042479,32,0.8230826259706497,32.19999999999999
56,14,75,0.4559217951257979,32,0.8230826259706497,32.19999999999999
56,14,76,0.44407978342776433,32,0.8230826259706497,32.19999999999999
56,14,77,0.43230930642347104,32,0.8230826259706497,32.19999999999999
56,14,78,0.42057855075780354,32,0.8230826259706497,32.19999999999999
56,14,79,0.408861463249415,32,0.8230826259706497,32.19999999999999
56,14,80,0.3971975174957697,32,0.8230826259706497,32.19999999999999
56,14,81,0.3856207747149904,32,0.8230826259706497,32.19999999999999
56,14,82,0.3741201688836366,32,0.8230826259706497,32.19999999999999
56,14,83,0.3628985592924604,32,0.8230826259706497,32.19999999999999
56,14,84,0.35142389152161296,32,0.8230826259706497,32.19999999999999
56,14,85,0.34038308391793903,32,0.8230826259706497,32.19999999999999
56,14,86,0.3292115218953019,32,0.8230826259706497,32.19999999999999
56,14,87,0.3181196585420592,32,0.8230826259706497,32.19999999999999
56,14,88,0.30709402968253324,32,0.8230826259706497,32.19999999999999
56,14,89,0.2960806960319429,32,0.8230826259706497,32.19999999999999
56,14,90,0.2851714161797822,32,0.8230826259706497,32.19999999999999
56,14,91,0.2743255436814816,32,0.8230826259706497,32.19999999999999
56,14,92,0.263547017984639,32,0.8230826259706497,32.19999999999999
56,14,93,0.2528115496787013,32,0.8230826259706497,32.19999999999999
56,14,94,0.24212688034640523,32,0.8230826259706497,32.19999999999999
56,14,95,0.23151575113520986,32,0.8230826259706497,32.19999999999999
56,14,96,0.2209711770583445,32,0.8230826259706497,32.19999999999999
56,14,97,0.21047968076776213,32,0.8230826259706497,32.19999999999999
56,14,98,0.2000486002592722,32,0.8230826259706497,32.19999999999999
56,14,99,0.18964120367615026,32,0.8230826259706497,32.19999999999999
56,14,100,0.1793185643269181,32,0.8230826259706497,32.19999999999999
56,14,101,0.16902785407206586,32,0.8230826259706497,32.19999999999999
56,14,102,0.15879984527235103,32,0.8230826259706497,32.19999999999999
56,14,103,0.14863002655358018,32,0.8230826259706497,32.19999999999999
56,14,104,0.13851028358554843,32,0.8230826259706497,32.19999999999999
56,14,105,0.12841804924140868,32,0.8230826259706497,32.19999999999999
56,14,106,0.11836388056412878,32,0.8230826259706497,32.19999999999999
56,14,107,0.10835777369564481,32,0.8230826259706497,32.19999999999999
56,14,108,0.09848851259312079,32,0.8230826259706497,32.19999999999999
56,14,109,0.08859966066642912,32,0.8230826259706497,32.19999999999999
56,14,110,0.07878011429878726,32,0.8230826259706497,32.19999999999999
56,14,111,0.06900101169965235,32,0.8230826259706497,32.19999999999999
56,14,112,0.05923207413107174,32,0.8230826259706497,32.19999999999999
56,14,113,0.0495112509597736,32,0.8230826259706497,32.19999999999999
56,14,114,0.03982201381017279,32,0.8230826259706497,32.19999999999999
56,14,115,0.030182069347602074,32,0.8230826259706497,32.19999999999999
56,14,116,0.020624538995056448,32,0.8230826259706497,32.19999999999999
56,14,117,0.011107706900926766,32,0.8230826259706497,32.19999999999999
56,14,118,0.0020778491483479135,32,0.8230826259706497,32.19999999999999
56,14,119,-0.007175832302452446,32,0.8230826259706497,32.19999999999999
56,14,120,-0.016360377406923317,32,0.8230826259706497,32.19999999999999
56,14,121,-0.025439546059915833,32,0.8230826259706497,32.19999999999999
56,14,122,-0.034381817501172786,32,0.8230826259706497,32.19999999999999
56,14,123,-0.043313737761026073,32,0.8230826259706497,32.19999999999999
56,14,124,-0.05204944308975171,32,0.8230826259706497,32.19999999999999
56,15,0,0.5377041894081819,31,0.8301203459912829,32.19999999999999
56,15,1,0.551999663461988,31,0.8301203459912829,32.19999999999999
56,15,2,0.5664156965475743,31,0.8301203459912829,32.19999999999999
56,15,3,0.5809399532296279,31,0.8301203459912829,32.19999999999999
56,15,4,0.595467502494528,31,0.8301203459912829,32.19999999999999
56,15,5,0.60999543143238,31,0.8301203459912829,32.19999999999999
56,15,6,0.6244747611123384,31,0.8301203459912829,32.19999999999999
56,15,7,0.6388903555482787,31,0.8301203459912829,32.19999999999999
56,15,8,0.6531587838273937,31,0.8301203459912829,32.19999999999999
56,15,9,0.6671965175692768,31,0.8301203459912829,32.19999999999999
56,15,10,0.680923899733431,31,0.8301203459912829,32.19999999999999
56,15,11,0.6942947050627333,31,0.8301203459912829,32.19999999999999
56,15,12,0.7072682923259309,31,0.8301203459912829,32.19999999999999
56,15,13,0.7198472412526344,31,0.8301203459912829,32.19999999999999
56,15,14,0.7319464235290273,31,0.8301203459912829,32.19999999999999
56,15,15,0.7434954977631818,31,0.8301203459912829,32.19999999999999
56,15,16,0.7543487350913392,31,0.8301203459912829,32.19999999999999
56,15,17,0.7645184219934948,31,0.8301203459912829,32.19999999999999
56,15,18,0.7739842410193841,31,0.8301203459912829,32.19999999999999
56,15,19,0.7827501275447155,31,0.8301203459912829,32.19999999999999
56,15,20,0.7907647179531655,31,0.8301203459912829,32.19999999999999
56,15,21,0.7980690298181309,31,0.8301203459912829,32.19999999999999
56,15,22,0.8045499073193794,31,0.8301203459912829,32.19999999999999
56,15,23,0.8102082757949273,31,0.8301203459912829,32.19999999999999
56,15,24,0.8152045981559786,31,0.8301203459912829,32.19999999999999
56,15,25,0.819504047994979,31,0.8301203459912829,32.19999999999999
56,15,26,0.8231069115178145,31,0.8301203459912829,32.19999999999999
56,15,27,0.8259872791030163,31,0.8301203459912829,32.19999999999999
56,15,28,0.8280935071219939,31,0.8301203459912829,32.19999999999999
56,15,29,0.8294384527198944,31,0.8301203459912829,32.19999999999999
56,15,30,0.8301085093142027,31,0.8301203459912829,32.19999999999999
56,15,31,0.8301203459912829,31,0.8301203459912829,32.19999999999999
56,15,32,0.8295145899993056,31,0.8301203459912829,32.19999999999999
56,15,33,0.8283231986206961,31,0.8301203459912829,32.19999999999999
56,15,34,0.8265785807407661,31,0.8301203459912829,32.19999999999999
56,15,35,0.8242892893763865,31,0.8301203459912829,32.19999999999999
56,15,36,0.8214396396235267,31,0.8301203459912829,32.19999999999999
56,15,37,0.8180740258280118,31,0.8301203459912829,32.19999999999999
56,15,38,0.8141589014744248,31,0.8301203459912829,32.19999999999999
56,15,39,0.8097139972429771,31,0.8301203459912829,32.19999999999999
56,15,40,0.8046703903072531,31,0.8301203459912829,32.19999999999999
56,15,41,0.7990869007415926,31,0.8301203459912829,32.19999999999999
56,15,42,0.792962059061498,31,0.8301203459912829,32.19999999999999
56,15,43,0.7864230837136786,31,0.8301203459912829,32.19999999999999
56,15,44,0.7794837263502836,31,0.8301203459912829,32.19999999999999
56,15,45,0.7720384585111676,31,0.8301203459912829,32.19999999999999
56,15,46,0.7641960829573433,31,0.8301203459912829,32.19999999999999
56,15,47,0.7560206116136413,31,0.8301203459912829,32.19999999999999
56,15,48,0.7475397938591338,31,0.8301203459912829,32.19999999999999
56,15,49,0.7386230722035536,31,0.8301203459912829,32.19999999999999
56,15,50,0.729419051098727,31,0.8301203459912829,32.19999999999999
56,15,51,0.7199452054837184,31,0.8301203459912829,32.19999999999999
56,15,52,0.7102194024901098,31,0.8301203459912829,32.19999999999999
56,15,53,0.7000453859692738,31,0.8301203459912829,32.19999999999999
56,15,54,0.6906460114804708,31,0.8301203459912829,32.19999999999999
56,15,55,0.6800893276084884,31,0.8301203459912829,32.19999999999999
56,15,56,0.6695780804590269,31,0.8301203459912829,32.19999999999999
56,15,57,0.6588927477916686,31,0.8301203459912829,32.19999999999999
56,15,58,0.6480742169629735,31,0.8301203459912829,32.19999999999999
56,15,59,0.6371049034121063,31,0.8301203459912829,32.19999999999999
56,15,60,0.6259584542762786,31,0.8301203459912829,32.19999999999999
56,15,61,0.6147092926928999,31,0.8301203459912829,32.19999999999999
56,15,62,0.6032484853322904,31,0.8301203459912829,32.19999999999999
56,15,63,0.5916843040005121,31,0.8301203459912829,32.19999999999999
56,15,64,0.5800652757900148,31,0.8301203459912829,32.19999999999999
56,15,65,0.5683434734501773,31,0.8301203459912829,32.19999999999999
56,15,66,0.5565593609764601,31,0.8301203459912829,32.19999999999999
56,15,67,0.5446835927264798,31,0.8301203459912829,32.19999999999999
56,15,68,0.5327368656686448,31,0.8301203459912829,32.19999999999999
56,15,69,0.5207511374708248,31,0.8301203459912829,32.19999999999999
56,15,70,0.5087288694587708,31,0.8301203459912829,32.19999999999999
56,15,71,0.4967268237451983,31,0.8301203459912829,32.19999999999999
56,15,72,0.4847362868878488,31,0.8301203459912829,32.19999999999999
56,15,73,0.4727444239666849,31,0.8301203459912829,32.19999999999999
56,15,74,0.4608415793377496,31,0.8301203459912829,32.19999999999999
56,15,75,0.44893040245028154,31,0.8301203459912829,32.19999999999999
56,15,76,0.4370688444450795,31,0.8301203459912829,32.19999999999999
56,15,77,0.425282830015296,31,0.8301203459912829,32.19999999999999
56,15,78,0.41353269299334555,31,0.8301203459912829,32.19999999999999
56,15,79,0.40181027897029375,31,0.8301203459912829,32.19999999999999
56,15,80,0.39013460862713145,31,0.8301203459912829,32.19999999999999
56,15,81,0.3785487456922819,31,0.8301203459912829,32.19999999999999
56,15,82,0.3670428125697937,31,0.8301203459912829,32.19999999999999
56,15,83,0.35582806888039986,31,0.8301203459912829,32.19999999999999
56,15,84,0.34432523344750676,31,0.8301203459912829,32.19999999999999
56,15,85,0.3332919482107878,31,0.8301203459912829,32.19999999999999
56,15,86,0.32211841731324026,31,0.8301203459912829,32.19999999999999
56,15,87,0.31102867712480886,31,0.8301203459912829,32.19999999999999
56,15,88,0.30000437936592494,31,0.8301203459912829,32.19999999999999
56,15,89,0.28899231210421494,31,0.8301203459912829,32.19999999999999
56,15,90,0.2780887105695979,31,0.8301203459912829,32.19999999999999
56,15,91,0.26725439386797123,31,0.8301203459912829,32.19999999999999
56,15,92,0.25649110083493,31,0.8301203459912829,32.19999999999999
56,15,93,0.24577055417092145,31,0.8301203459912829,32.19999999999999
56,15,94,0.23510039476147124,31,0.8301203459912829,32.19999999999999
56,15,95,0.22450588114071093,31,0.8301203459912829,32.19999999999999
56,15,96,0.21398011350941576,31,0.8301203459912829,32.19999999999999
56,15,97,0.20350972821939034,31,0.8301203459912829,32.19999999999999
56,15,98,0.19309630733738445,31,0.8301203459912829,32.19999999999999
56,15,99,0.18271389277322006,31,0.8301203459912829,32.19999999999999
56,15,100,0.17241456837727026,31,0.8301203459912829,32.19999999999999
56,15,101,0.16215487302022114,31,0.8301203459912829,32.19999999999999
56,15,102,0.1519553558450857,31,0.8301203459912829,32.19999999999999
56,15,103,0.14181369746664713,31,0.8301203459912829,32.19999999999999
56,15,104,0.13172556986739978,31,0.8301203459912829,32.19999999999999
56,15,105,0.12166186116024989,31,0.8301203459912829,32.19999999999999
56,15,106,0.11163746439802369,31,0.8301203459912829,32.19999999999999
56,15,107,0.10165823279575467,31,0.8301203459912829,32.19999999999999
56,15,108,0.0918198046561371,31,0.8301203459912829,32.19999999999999
56,15,109,0.08196524676488447,31,0.8301203459912829,32.19999999999999
56,15,110,0.0721775739593823,31,0.8301203459912829,32.19999999999999
56,15,111,0.06243331840406061,31,0.8301203459912829,32.19999999999999
56,15,112,0.0527016394462532,31,0.8301203459912829,32.19999999999999
56,15,113,0.04301886673366504,31,0.8301203459912829,32.19999999999999
56,15,114,0.033372463298945186,31,0.8301203459912829,32.19999999999999
56,15,115,0.023784574999896665,31,0.8301203459912829,32.19999999999999
56,15,116,0.014278294741984582,31,0.8301203459912829,32.19999999999999
56,15,117,0.004820261300899791,31,0.8301203459912829,32.19999999999999
56,15,118,-0.00417464636589719,31,0.8301203459912829,32.19999999999999
56,15,119,-0.013372977782183281,31,0.8301203459912829,32.19999999999999
56,15,120,-0.022497597273653875,31,0.8301203459912829,32.19999999999999
56,15,121,-0.031516943707002705,31,0.8301203459912829,32.19999999999999
56,15,122,-0.04039939846880195,31,0.8301203459912829,32.19999999999999
56,15,123,-0.049270089123835945,31,0.8301203459912829,32.19999999999999
56,15,124,-0.05794749952577586,31,0.8301203459912829,32.19999999999999
56,16,0,0.5531639458630256,30,0.8364187041541536,32.19999999999999
56,16,1,0.567595604148089,30,0.8364187041541536,32.19999999999999
56,16,2,0.5821346789489448,30,0.8364187041541536,32.19999999999999
56,16,3,0.5967609070335118,30,0.8364187041541536,32.19999999999999
56,16,4,0.6113737907802609,30,0.8364187041541536,32.19999999999999
56,16,5,0.6259679880219726,30,0.8364187041541536,32.19999999999999
56,16,6,0.6404849808760967,30,0.8364187041541536,32.19999999999999
56,16,7,0.6549115487334383,30,0.8364187041541536,32.19999999999999
56,16,8,0.6691550363907135,30,0.8364187041541536,32.19999999999999
56,16,9,0.6831307649790225,30,0.8364187041541536,32.19999999999999
56,16,10,0.6967532871994206,30,0.8364187041541536,32.19999999999999
56,16,11,0.7099698079885082,30,0.8364187041541536,32.19999999999999
56,16,12,0.7227354664563342,30,0.8364187041541536,32.19999999999999
56,16,13,0.7350485457440447,30,0.8364187041541536,32.19999999999999
56,16,14,0.7468275273632003,30,0.8364187041541536,32.19999999999999
56,16,15,0.7580082001985594,30,0.8364187041541536,32.19999999999999
56,16,16,0.7684514162170493,30,0.8364187041541536,32.19999999999999
56,16,17,0.778178650785544,30,0.8364187041541536,32.19999999999999
56,16,18,0.7871735873457839,30,0.8364187041541536,32.19999999999999
56,16,19,0.795444655220091,30,0.8364187041541536,32.19999999999999
56,16,20,0.8029412268226381,30,0.8364187041541536,32.19999999999999
56,16,21,0.8096984737919181,30,0.8364187041541536,32.19999999999999
56,16,22,0.8156238637340253,30,0.8364187041541536,32.19999999999999
56,16,23,0.8207037646686962,30,0.8364187041541536,32.19999999999999
56,16,24,0.8251118250676994,30,0.8364187041541536,32.19999999999999
56,16,25,0.8288141115269676,30,0.8364187041541536,32.19999999999999
56,16,26,0.831812688891088,30,0.8364187041541536,32.19999999999999
56,16,27,0.8340858431796192,30,0.8364187041541536,32.19999999999999
56,16,28,0.8355878109350918,30,0.8364187041541536,32.19999999999999
56,16,29,0.8363361677352459,30,0.8364187041541536,32.19999999999999
56,16,30,0.8364187041541536,30,0.8364187041541536,32.19999999999999
56,16,31,0.8358554390504365,30,0.8364187041541536,32.19999999999999
56,16,32,0.8346858868688899,30,0.8364187041541536,32.19999999999999
56,16,33,0.8329398336966586,30,0.8364187041541536,32.19999999999999
56,16,34,0.8306508220317337,30,0.8364187041541536,32.19999999999999
56,16,35,0.8278219241004517,30,0.8364187041541536,32.19999999999999
56,16,36,0.8244413366321394,30,0.8364187041541536,32.19999999999999
56,16,37,0.8205506823508049,30,0.8364187041541536,32.19999999999999
56,16,38,0.8161167774660678,30,0.8364187041541536,32.19999999999999
56,16,39,0.8111649861300037,30,0.8364187041541536,32.19999999999999
56,16,40,0.8056307575536311,30,0.8364187041541536,32.19999999999999
56,16,41,0.7995702471563703,30,0.8364187041541536,32.19999999999999
56,16,42,0.7929855472981592,30,0.8364187041541536,32.19999999999999
56,16,43,0.7859988185228065,30,0.8364187041541536,32.19999999999999
56,16,44,0.7786304521724894,30,0.8364187041541536,32.19999999999999
56,16,45,0.770768652944399,30,0.8364187041541536,32.19999999999999
56,16,46,0.7625299074349147,30,0.8364187041541536,32.19999999999999
56,16,47,0.7539771662730602,30,0.8364187041541536,32.19999999999999
56,16,48,0.7451464515667563,30,0.8364187041541536,32.19999999999999
56,16,49,0.7359000078220153,30,0.8364187041541536,32.19999999999999
56,16,50,0.7263922710114745,30,0.8364187041541536,32.19999999999999
56,16,51,0.7166303455189343,30,0.8364187041541536,32.19999999999999
56,16,52,0.7066364735110561,30,0.8364187041541536,32.19999999999999
56,16,53,0.6962319523896792,30,0.8364187041541536,32.19999999999999
56,16,54,0.6865414013815125,30,0.8364187041541536,32.19999999999999
56,16,55,0.6757823897486646,30,0.8364187041541536,32.19999999999999
56,16,56,0.6650543647548677,30,0.8364187041541536,32.19999999999999
56,16,57,0.6541679461099001,30,0.8364187041541536,32.19999999999999
56,16,58,0.6431612787897645,30,0.8364187041541536,32.19999999999999
56,16,59,0.6320151646985573,30,0.8364187041541536,32.19999999999999
56,16,60,0.620703629484917,30,0.8364187041541536,32.19999999999999
56,16,61,0.60929964960397,30,0.8364187041541536,32.19999999999999
56,16,62,0.5976941550852818,30,0.8364187041541536,32.19999999999999
56,16,63,0.5859927732813695,30,0.8364187041541536,32.19999999999999
56,16,64,0.5742488055728954,30,0.8364187041541536,32.19999999999999
56,16,65,0.5624141032539788,30,0.8364187041541536,32.19999999999999
56,16,66,0.5505222212524143,30,0.8364187041541536,32.19999999999999
56,16,67,0.5385537729355642,30,0.8364187041541536,32.19999999999999
56,16,68,0.5265259224170956,30,0.8364187041541536,32.19999999999999
