,,,R,tau,rho,time
5,1,95,,0,0.0,19.720000000000027
5,1,96,,0,0.0,19.720000000000027
5,1,97,,0,0.0,19.720000000000027
5,1,98,,0,0.0,19.720000000000027
5,1,99,,0,0.0,19.720000000000027
5,1,100,,0,0.0,19.720000000000027
5,1,101,,0,0.0,19.720000000000027
5,1,102,,0,0.0,19.720000000000027
5,1,103,,0,0.0,19.720000000000027
5,1,104,,0,0.0,19.720000000000027
5,1,105,,0,0.0,19.720000000000027
5,1,106,,0,0.0,19.720000000000027
5,1,107,,0,0.0,19.720000000000027
5,1,108,,0,0.0,19.720000000000027
5,1,109,,0,0.0,19.720000000000027
5,1,110,,0,0.0,19.720000000000027
5,1,111,,0,0.0,19.720000000000027
5,1,112,,0,0.0,19.720000000000027
5,1,113,,0,0.0,19.720000000000027
5,1,114,,0,0.0,19.720000000000027
5,1,115,,0,0.0,19.720000000000027
5,1,116,,0,0.0,19.720000000000027
5,1,117,,0,0.0,19.720000000000027
5,1,118,,0,0.0,19.720000000000027
5,1,119,,0,0.0,19.720000000000027
5,1,120,,0,0.0,19.720000000000027
5,1,121,,0,0.0,19.720000000000027
5,1,122,,0,0.0,19.720000000000027
5,1,123,,0,0.0,19.720000000000027
5,1,124,,0,0.0,19.720000000000027
5,2,0,,0,0.0,19.720000000000027
5,2,1,,0,0.0,19.720000000000027
5,2,2,,0,0.0,19.720000000000027
5,2,3,,0,0.0,19.720000000000027
5,2,4,,0,0.0,19.720000000000027
5,2,5,,0,0.0,19.720000000000027
5,2,6,,0,0.0,19.720000000000027
5,2,7,,0,0.0,19.720000000000027
5,2,8,,0,0.0,19.720000000000027
5,2,9,,0,0.0,19.720000000000027
5,2,10,,0,0.0,19.720000000000027
5,2,11,,0,0.0,19.720000000000027
5,2,12,,0,0.0,19.720000000000027
5,2,13,,0,0.0,19.720000000000027
5,2,14,,0,0.0,19.720000000000027
5,2,15,,0,0.0,19.720000000000027
5,2,16,,0,0.0,19.720000000000027
5,2,17,,0,0.0,19.720000000000027
5,2,18,,0,0.0,19.720000000000027
5,2,19,,0,0.0,19.720000000000027
5,2,20,,0,0.0,19.720000000000027
5,2,21,,0,0.0,19.720000000000027
5,2,22,,0,0.0,19.720000000000027
5,2,23,,0,0.0,19.720000000000027
5,2,24,,0,0.0,19.720000000000027
5,2,25,,0,0.0,19.720000000000027
5,2,26,,0,0.0,19.720000000000027
5,2,27,,0,0.0,19.720000000000027
5,2,28,,0,0.0,19.720000000000027
5,2,29,,0,0.0,19.720000000000027
5,2,30,,0,0.0,19.720000000000027
5,2,31,,0,0.0,19.720000000000027
5,2,32,,0,0.0,19.720000000000027
5,2,33,,0,0.0,19.720000000000027
5,2,34,,0,0.0,19.720000000000027
5,2,35,,0,0.0,19.720000000000027
5,2,36,,0,0.0,19.720000000000027
5,2,37,,0,0.0,19.720000000000027
5,2,38,,0,0.0,19.720000000000027
5,2,39,,0,0.0,19.720000000000027
5,2,40,,0,0.0,19.720000000000027
5,2,41,,0,0.0,19.720000000000027
5,2,42,,0,0.0,19.720000000000027
5,2,43,,0,0.0,19.720000000000027
5,2,44,,0,0.0,19.720000000000027
5,2,45,,0,0.0,19.720000000000027
5,2,46,,0,0.0,19.720000000000027
5,2,47,,0,0.0,19.720000000000027
5,2,48,,0,0.0,19.720000000000027
5,2,49,,0,0.0,19.720000000000027
5,2,50,,0,0.0,19.720000000000027
5,2,51,,0,0.0,19.720000000000027
5,2,52,,0,0.0,19.720000000000027
5,2,53,,0,0.0,19.720000000000027
5,2,54,,0,0.0,19.720000000000027
5,2,55,,0,0.0,19.720000000000027
5,2,56,,0,0.0,19.720000000000027
5,2,57,,0,0.0,19.720000000000027
5,2,58,,0,0.0,19.720000000000027
5,2,59,,0,0.0,19.720000000000027
5,2,60,,0,0.0,19.720000000000027
5,2,61,,0,0.0,19.720000000000027
5,2,62,,0,0.0,19.720000000000027
5,2,63,,0,0.0,19.720000000000027
5,2,64,,0,0.0,19.720000000000027
5,2,65,,0,0.0,19.720000000000027
5,2,66,,0,0.0,19.720000000000027
5,2,67,,0,0.0,19.720000000000027
5,2,68,,0,0.0,19.720000000000027
5,2,69,,0,0.0,19.720000000000027
5,2,70,,0,0.0,19.720000000000027
5,2,71,,0,0.0,19.720000000000027
5,2,72,,0,0.0,19.720000000000027
5,2,73,,0,0.0,19.720000000000027
5,2,74,,0,0.0,19.720000000000027
5,2,75,,0,0.0,19.720000000000027
5,2,76,,0,0.0,19.720000000000027
5,2,77,,0,0.0,19.720000000000027
5,2,78,,0,0.0,19.720000000000027
5,2,79,,0,0.0,19.720000000000027
5,2,80,,0,0.0,19.720000000000027
5,2,81,,0,0.0,19.720000000000027
5,2,82,,0,0.0,19.720000000000027
5,2,83,,0,0.0,19.720000000000027
5,2,84,,0,0.0,19.720000000000027
5,2,85,,0,0.0,19.720000000000027
5,2,86,,0,0.0,19.720000000000027
5,2,87,,0,0.0,19.720000000000027
5,2,88,,0,0.0,19.720000000000027
5,2,89,,0,0.0,19.720000000000027
5,2,90,,0,0.0,19.720000000000027
5,2,91,,0,0.0,19.720000000000027
5,2,92,,0,0.0,19.720000000000027
5,2,93,,0,0.0,19.720000000000027
5,2,94,,0,0.0,19.720000000000027
5,2,95,,0,0.0,19.720000000000027
5,2,96,,0,0.0,19.720000000000027
5,2,97,,0,0.0,19.720000000000027
5,2,98,,0,0.0,19.720000000000027
5,2,99,,0,0.0,19.720000000000027
5,2,100,,0,0.0,19.720000000000027
5,2,101,,0,0.0,19.720000000000027
5,2,102,,0,0.0,19.720000000000027
5,2,103,,0,0.0,19.720000000000027
5,2,104,,0,0.0,19.720000000000027
5,2,105,,0,0.0,19.720000000000027
5,2,106,,0,0.0,19.720000000000027
5,2,107,,0,0.0,19.720000000000027
5,2,108,,0,0.0,19.720000000000027
5,2,109,,0,0.0,19.720000000000027
5,2,110,,0,0.0,19.720000000000027
5,2,111,,0,0.0,19.720000000000027
5,2,112,,0,0.0,19.720000000000027
5,2,113,,0,0.0,19.720000000000027
5,2,114,,0,0.0,19.720000000000027
5,2,115,,0,0.0,19.720000000000027
5,2,116,,0,0.0,19.720000000000027
5,2,117,,0,0.0,19.720000000000027
5,2,118,,0,0.0,19.720000000000027
5,2,119,,0,0.0,19.720000000000027
5,2,120,,0,0.0,19.720000000000027
5,2,121,,0,0.0,19.720000000000027
5,2,122,,0,0.0,19.720000000000027
5,2,123,,0,0.0,19.720000000000027
5,2,124,,0,0.0,19.720000000000027
5,3,0,,0,0.0,19.720000000000027
5,3,1,,0,0.0,19.720000000000027
5,3,2,,0,0.0,19.720000000000027
5,3,3,,0,0.0,19.720000000000027
5,3,4,,0,0.0,19.720000000000027
5,3,5,,0,0.0,19.720000000000027
5,3,6,,0,0.0,19.720000000000027
5,3,7,,0,0.0,19.720000000000027
5,3,8,,0,0.0,19.720000000000027
5,3,9,,0,0.0,19.720000000000027
5,3,10,,0,0.0,19.720000000000027
5,3,11,,0,0.0,19.720000000000027
5,3,12,,0,0.0,19.720000000000027
5,3,13,,0,0.0,19.720000000000027
5,3,14,,0,0.0,19.720000000000027
5,3,15,,0,0.0,19.720000000000027
5,3,16,,0,0.0,19.720000000000027
5,3,17,,0,0.0,19.720000000000027
5,3,18,,0,0.0,19.720000000000027
5,3,19,,0,0.0,19.720000000000027
5,3,20,,0,0.0,19.720000000000027
5,3,21,,0,0.0,19.720000000000027
5,3,22,,0,0.0,19.720000000000027
5,3,23,,0,0.0,19.720000000000027
5,3,24,,0,0.0,19.720000000000027
5,3,25,,0,0.0,19.720000000000027
5,3,26,,0,0.0,19.720000000000027
5,3,27,,0,0.0,19.720000000000027
5,3,28,,0,0.0,19.720000000000027
5,3,29,,0,0.0,19.720000000000027
5,3,30,,0,0.0,19.720000000000027
5,3,31,,0,0.0,19.720000000000027
5,3,32,,0,0.0,19.720000000000027
5,3,33,,0,0.0,19.720000000000027
5,3,34,,0,0.0,19.720000000000027
5,3,35,,0,0.0,19.720000000000027
5,3,36,,0,0.0,19.720000000000027
5,3,37,,0,0.0,19.720000000000027
5,3,38,,0,0.0,19.720000000000027
5,3,39,,0,0.0,19.720000000000027
5,3,40,,0,0.0,19.720000000000027
5,3,41,,0,0.0,19.720000000000027
5,3,42,,0,0.0,19.720000000000027
5,3,43,,0,0.0,19.720000000000027
5,3,44,,0,0.0,19.720000000000027
5,3,45,,0,0.0,19.720000000000027
5,3,46,,0,0.0,19.720000000000027
5,3,47,,0,0.0,19.720000000000027
5,3,48,,0,0.0,19.720000000000027
5,3,49,,0,0.0,19.720000000000027
5,3,50,,0,0.0,19.720000000000027
5,3,51,,0,0.0,19.720000000000027
5,3,52,,0,0.0,19.720000000000027
5,3,53,,0,0.0,19.720000000000027
5,3,54,,0,0.0,19.720000000000027
5,3,55,,0,0.0,19.720000000000027
5,3,56,,0,0.0,19.720000000000027
5,3,57,,0,0.0,19.720000000000027
5,3,58,,0,0.0,19.720000000000027
5,3,59,,0,0.0,19.720000000000027
5,3,60,,0,0.0,19.720000000000027
5,3,61,,0,0.0,19.720000000000027
5,3,62,,0,0.0,19.720000000000027
5,3,63,,0,0.0,19.720000000000027
5,3,64,,0,0.0,19.720000000000027
5,3,65,,0,0.0,19.720000000000027
5,3,66,,0,0.0,19.720000000000027
5,3,67,,0,0.0,19.720000000000027
5,3,68,,0,0.0,19.720000000000027
5,3,69,,0,0.0,19.720000000000027
5,3,70,,0,0.0,19.720000000000027
5,3,71,,0,0.0,19.720000000000027
5,3,72,,0,0.0,19.720000000000027
5,3,73,,0,0.0,19.720000000000027
5,3,74,,0,0.0,19.720000000000027
5,3,75,,0,0.0,19.720000000000027
5,3,76,,0,0.0,19.720000000000027
5,3,77,,0,0.0,19.720000000000027
5,3,78,,0,0.0,19.720000000000027
5,3,79,,0,0.0,19.720000000000027
5,3,80,,0,0.0,19.720000000000027
5,3,81,,0,0.0,19.720000000000027
5,3,82,,0,0.0,19.720000000000027
5,3,83,,0,0.0,19.720000000000027
5,3,84,,0,0.0,19.720000000000027
5,3,85,,0,0.0,19.720000000000027
5,3,86,,0,0.0,19.720000000000027
5,3,87,,0,0.0,19.720000000000027
5,3,88,,0,0.0,19.720000000000027
5,3,89,,0,0.0,19.720000000000027
5,3,90,,0,0.0,19.720000000000027
5,3,91,,0,0.0,19.720000000000027
5,3,92,,0,0.0,19.720000000000027
5,3,93,,0,0.0,19.720000000000027
5,3,94,,0,0.0,19.720000000000027
5,3,95,,0,0.0,19.720000000000027
5,3,96,,0,0.0,19.720000000000027
5,3,97,,0,0.0,19.720000000000027
5,3,98,,0,0.0,19.720000000000027
5,3,99,,0,0.0,19.720000000000027
5,3,100,,0,0.0,19.720000000000027
5,3,101,,0,0.0,19.720000000000027
5,3,102,,0,0.0,19.720000000000027
5,3,103,,0,0.0,19.720000000000027
5,3,104,,0,0.0,19.720000000000027
5,3,105,,0,0.0,19.720000000000027
5,3,106,,0,0.0,19.720000000000027
5,3,107,,0,0.0,19.720000000000027
5,3,108,,0,0.0,19.720000000000027
5,3,109,,0,0.0,19.720000000000027
5,3,110,,0,0.0,19.720000000000027
5,3,111,,0,0.0,19.720000000000027
5,3,112,,0,0.0,19.720000000000027
5,3,113,,0,0.0,19.720000000000027
5,3,114,,0,0.0,19.720000000000027
5,3,115,,0,0.0,19.720000000000027
5,3,116,,0,0.0,19.720000000000027
5,3,117,,0,0.0,19.720000000000027
5,3,118,,0,0.0,19.720000000000027
5,3,119,,0,0.0,19.720000000000027
5,3,120,,0,0.0,19.720000000000027
5,3,121,,0,0.0,19.720000000000027
5,3,122,,0,0.0,19.720000000000027
5,3,123,,0,0.0,19.720000000000027
5,3,124,,0,0.0,19.720000000000027
5,4,0,,0,0.0,19.720000000000027
5,4,1,,0,0.0,19.720000000000027
5,4,2,,0,0.0,19.720000000000027
5,4,3,,0,0.0,19.720000000000027
5,4,4,,0,0.0,19.720000000000027
5,4,5,,0,0.0,19.720000000000027
5,4,6,,0,0.0,19.720000000000027
5,4,7,,0,0.0,19.720000000000027
5,4,8,,0,0.0,19.720000000000027
5,4,9,,0,0.0,19.720000000000027
5,4,10,,0,0.0,19.720000000000027
5,4,11,,0,0.0,19.720000000000027
5,4,12,,0,0.0,19.720000000000027
5,4,13,,0,0.0,19.720000000000027
5,4,14,,0,0.0,19.720000000000027
5,4,15,,0,0.0,19.720000000000027
5,4,16,,0,0.0,19.720000000000027
5,4,17,,0,0.0,19.720000000000027
5,4,18,,0,0.0,19.720000000000027
5,4,19,,0,0.0,19.720000000000027
5,4,20,,0,0.0,19.720000000000027
5,4,21,,0,0.0,19.720000000000027
5,4,22,,0,0.0,19.720000000000027
5,4,23,,0,0.0,19.720000000000027
5,4,24,,0,0.0,19.720000000000027
5,4,25,,0,0.0,19.720000000000027
5,4,26,,0,0.0,19.720000000000027
5,4,27,,0,0.0,19.720000000000027
5,4,28,,0,0.0,19.720000000000027
5,4,29,,0,0.0,19.720000000000027
5,4,30,,0,0.0,19.720000000000027
5,4,31,,0,0.0,19.720000000000027
5,4,32,,0,0.0,19.720000000000027
5,4,33,,0,0.0,19.720000000000027
5,4,34,,0,0.0,19.720000000000027
5,4,35,,0,0.0,19.720000000000027
5,4,36,,0,0.0,19.720000000000027
5,4,37,,0,0.0,19.720000000000027
5,4,38,,0,0.0,19.720000000000027
5,4,39,,0,0.0,19.720000000000027
5,4,40,,0,0.0,19.720000000000027
5,4,41,,0,0.0,19.720000000000027
5,4,42,,0,0.0,19.720000000000027
5,4,43,,0,0.0,19.720000000000027
5,4,44,,0,0.0,19.720000000000027
5,4,45,,0,0.0,19.720000000000027
5,4,46,,0,0.0,19.720000000000027
5,4,47,,0,0.0,19.720000000000027
5,4,48,,0,0.0,19.720000000000027
5,4,49,,0,0.0,19.720000000000027
5,4,50,,0,0.0,19.720000000000027
5,4,51,,0,0.0,19.720000000000027
5,4,52,,0,0.0,19.720000000000027
5,4,53,,0,0.0,19.720000000000027
5,4,54,,0,0.0,19.720000000000027
5,4,55,,0,0.0,19.720000000000027
5,4,56,,0,0.0,19.720000000000027
5,4,57,,0,0.0,19.720000000000027
5,4,58,,0,0.0,19.720000000000027
5,4,59,,0,0.0,19.720000000000027
5,4,60,,0,0.0,19.720000000000027
5,4,61,,0,0.0,19.720000000000027
5,4,62,,0,0.0,19.720000000000027
5,4,63,,0,0.0,19.720000000000027
5,4,64,,0,0.0,19.720000000000027
5,4,65,,0,0.0,19.720000000000027
5,4,66,,0,0.0,19.720000000000027
5,4,67,,0,0.0,19.720000000000027
5,4,68,,0,0.0,19.720000000000027
5,4,69,,0,0.0,19.720000000000027
5,4,70,,0,0.0,19.720000000000027
5,4,71,,0,0.0,19.720000000000027
5,4,72,,0,0.0,19.720000000000027
5,4,73,,0,0.0,19.720000000000027
5,4,74,,0,0.0,19.720000000000027
5,4,75,,0,0.0,19.720000000000027
5,4,76,,0,0.0,19.720000000000027
5,4,77,,0,0.0,19.720000000000027
5,4,78,,0,0.0,19.720000000000027
5,4,79,,0,0.0,19.720000000000027
5,4,80,,0,0.0,19.720000000000027
5,4,81,,0,0.0,19.720000000000027
5,4,82,,0,0.0,19.720000000000027
5,4,83,,0,0.0,19.720000000000027
5,4,84,,0,0.0,19.720000000000027
5,4,85,,0,0.0,19.720000000000027
5,4,86,,0,0.0,19.720000000000027
5,4,87,,0,0.0,19.720000000000027
5,4,88,,0,0.0,19.720000000000027
5,4,89,,0,0.0,19.720000000000027
5,4,90,,0,0.0,19.720000000000027
5,4,91,,0,0.0,19.720000000000027
5,4,92,,0,0.0,19.720000000000027
5,4,93,,0,0.0,19.720000000000027
5,4,94,,0,0.0,19.720000000000027
5,4,95,,0,0.0,19.720000000000027
5,4,96,,0,0.0,19.720000000000027
5,4,97,,0,0.0,19.720000000000027
5,4,98,,0,0.0,19.720000000000027
5,4,99,,0,0.0,19.720000000000027
5,4,100,,0,0.0,19.720000000000027
5,4,101,,0,0.0,19.720000000000027
5,4,102,,0,0.0,19.720000000000027
5,4,103,,0,0.0,19.720000000000027
5,4,104,,0,0.0,19.720000000000027
5,4,105,,0,0.0,19.720000000000027
5,4,106,,0,0.0,19.720000000000027
5,4,107,,0,0.0,19.720000000000027
5,4,108,,0,0.0,19.720000000000027
5,4,109,,0,0.0,19.720000000000027
5,4,110,,0,0.0,19.720000000000027
5,4,111,,0,0.0,19.720000000000027
5,4,112,,0,0.0,19.720000000000027
5,4,113,,0,0.0,19.720000000000027
5,4,114,,0,0.0,19.720000000000027
5,4,115,,0,0.0,19.720000000000027
5,4,116,,0,0.0,19.720000000000027
5,4,117,,0,0.0,19.720000000000027
5,4,118,,0,0.0,19.720000000000027
5,4,119,,0,0.0,19.720000000000027
5,4,120,,0,0.0,19.720000000000027
5,4,121,,0,0.0,19.720000000000027
5,4,122,,0,0.0,19.720000000000027
5,4,123,,0,0.0,19.720000000000027
5,4,124,,0,0.0,19.720000000000027
5,5,0,,0,0.0,19.720000000000027
5,5,1,,0,0.0,19.720000000000027
5,5,2,,0,0.0,19.720000000000027
5,5,3,,0,0.0,19.720000000000027
5,5,4,,0,0.0,19.720000000000027
5,5,5,,0,0.0,19.720000000000027
5,5,6,,0,0.0,19.720000000000027
5,5,7,,0,0.0,19.720000000000027
5,5,8,,0,0.0,19.720000000000027
5,5,9,,0,0.0,19.720000000000027
5,5,10,,0,0.0,19.720000000000027
5,5,11,,0,0.0,19.720000000000027
5,5,12,,0,0.0,19.720000000000027
5,5,13,,0,0.0,19.720000000000027
5,5,14,,0,0.0,19.720000000000027
5,5,15,,0,0.0,19.720000000000027
5,5,16,,0,0.0,19.720000000000027
5,5,17,,0,0.0,19.720000000000027
5,5,18,,0,0.0,19.720000000000027
5,5,19,,0,0.0,19.720000000000027
5,5,20,,0,0.0,19.720000000000027
5,5,21,,0,0.0,19.720000000000027
5,5,22,,0,0.0,19.720000000000027
5,5,23,,0,0.0,19.720000000000027
5,5,24,,0,0.0,19.720000000000027
5,5,25,,0,0.0,19.720000000000027
5,5,26,,0,0.0,19.720000000000027
5,5,27,,0,0.0,19.720000000000027
5,5,28,,0,0.0,19.720000000000027
5,5,29,,0,0.0,19.720000000000027
5,5,30,,0,0.0,19.720000000000027
5,5,31,,0,0.0,19.720000000000027
5,5,32,,0,0.0,19.720000000000027
5,5,33,,0,0.0,19.720000000000027
5,5,34,,0,0.0,19.720000000000027
5,5,35,,0,0.0,19.720000000000027
5,5,36,,0,0.0,19.720000000000027
5,5,37,,0,0.0,19.720000000000027
5,5,38,,0,0.0,19.720000000000027
5,5,39,,0,0.0,19.720000000000027
5,5,40,,0,0.0,19.720000000000027
5,5,41,,0,0.0,19.720000000000027
5,5,42,,0,0.0,19.720000000000027
5,5,43,,0,0.0,19.720000000000027
5,5,44,,0,0.0,19.720000000000027
5,5,45,,0,0.0,19.720000000000027
5,5,46,,0,0.0,19.720000000000027
5,5,47,,0,0.0,19.720000000000027
5,5,48,,0,0.0,19.720000000000027
5,5,49,,0,0.0,19.720000000000027
5,5,50,,0,0.0,19.720000000000027
5,5,51,,0,0.0,19.720000000000027
5,5,52,,0,0.0,19.720000000000027
5,5,53,,0,0.0,19.720000000000027
5,5,54,,0,0.0,19.720000000000027
5,5,55,,0,0.0,19.720000000000027
5,5,56,,0,0.0,19.720000000000027
5,5,57,,0,0.0,19.720000000000027
5,5,58,,0,0.0,19.720000000000027
5,5,59,,0,0.0,19.720000000000027
5,5,60,,0,0.0,19.720000000000027
5,5,61,,0,0.0,19.720000000000027
5,5,62,,0,0.0,19.720000000000027
5,5,63,,0,0.0,19.720000000000027
5,5,64,,0,0.0,19.720000000000027
5,5,65,,0,0.0,19.720000000000027
5,5,66,,0,0.0,19.720000000000027
5,5,67,,0,0.0,19.720000000000027
5,5,68,,0,0.0,19.720000000000027
5,5,69,,0,0.0,19.720000000000027
5,5,70,,0,0.0,19.720000000000027
5,5,71,,0,0.0,19.720000000000027
5,5,72,,0,0.0,19.720000000000027
5,5,73,,0,0.0,19.720000000000027
5,5,74,,0,0.0,19.720000000000027
5,5,75,,0,0.0,19.720000000000027
5,5,76,,0,0.0,19.720000000000027
5,5,77,,0,0.0,19.720000000000027
5,5,78,,0,0.0,19.720000000000027
5,5,79,,0,0.0,19.720000000000027
5,5,80,,0,0.0,19.720000000000027
5,5,81,,0,0.0,19.720000000000027
5,5,82,,0,0.0,19.720000000000027
5,5,83,,0,0.0,19.720000000000027
5,5,84,,0,0.0,19.720000000000027
5,5,85,,0,0.0,19.720000000000027
5,5,86,,0,0.0,19.720000000000027
5,5,87,,0,0.0,19.720000000000027
5,5,88,,0,0.0,19.720000000000027
5,5,89,,0,0.0,19.720000000000027
5,5,90,,0,0.0,19.720000000000027
5,5,91,,0,0.0,19.720000000000027
5,5,92,,0,0.0,19.720000000000027
5,5,93,,0,0.0,19.720000000000027
5,5,94,,0,0.0,19.720000000000027
5,5,95,,0,0.0,19.720000000000027
5,5,96,,0,0.0,19.720000000000027
5,5,97,,0,0.0,19.720000000000027
5,5,98,,0,0.0,19.720000000000027
5,5,99,,0,0.0,19.720000000000027
5,5,100,,0,0.0,19.720000000000027
5,5,101,,0,0.0,19.720000000000027
5,5,102,,0,0.0,19.720000000000027
5,5,103,,0,0.0,19.720000000000027
5,5,104,,0,0.0,19.720000000000027
5,5,105,,0,0.0,19.720000000000027
5,5,106,,0,0.0,19.720000000000027
5,5,107,,0,0.0,19.720000000000027
5,5,108,,0,0.0,19.720000000000027
5,5,109,,0,0.0,19.720000000000027
5,5,110,,0,0.0,19.720000000000027
5,5,111,,0,0.0,19.720000000000027
5,5,112,,0,0.0,19.720000000000027
5,5,113,,0,0.0,19.720000000000027
5,5,114,,0,0.0,19.720000000000027
5,5,115,,0,0.0,19.720000000000027
5,5,116,,0,0.0,19.720000000000027
5,5,117,,0,0.0,19.720000000000027
5,5,118,,0,0.0,19.720000000000027
5,5,119,,0,0.0,19.720000000000027
5,5,120,,0,0.0,19.720000000000027
5,5,121,,0,0.0,19.720000000000027
5,5,122,,0,0.0,19.720000000000027
5,5,123,,0,0.0,19.720000000000027
5,5,124,,0,0.0,19.720000000000027
5,6,0,,0,0.0,19.720000000000027
5,6,1,,0,0.0,19.720000000000027
5,6,2,,0,0.0,19.720000000000027
5,6,3,,0,0.0,19.720000000000027
5,6,4,,0,0.0,19.720000000000027
5,6,5,,0,0.0,19.720000000000027
5,6,6,,0,0.0,19.720000000000027
5,6,7,,0,0.0,19.720000000000027
5,6,8,,0,0.0,19.720000000000027
5,6,9,,0,0.0,19.720000000000027
5,6,10,,0,0.0,19.720000000000027
5,6,11,,0,0.0,19.720000000000027
5,6,12,,0,0.0,19.720000000000027
5,6,13,,0,0.0,19.720000000000027
5,6,14,,0,0.0,19.720000000000027
5,6,15,,0,0.0,19.720000000000027
5,6,16,,0,0.0,19.720000000000027
5,6,17,,0,0.0,19.720000000000027
5,6,18,,0,0.0,19.720000000000027
5,6,19,,0,0.0,19.720000000000027
5,6,20,,0,0.0,19.720000000000027
5,6,21,,0,0.0,19.720000000000027
5,6,22,,0,0.0,19.720000000000027
5,6,23,,0,0.0,19.720000000000027
5,6,24,,0,0.0,19.720000000000027
5,6,25,,0,0.0,19.720000000000027
5,6,26,,0,0.0,19.720000000000027
5,6,27,,0,0.0,19.720000000000027
5,6,28,,0,0.0,19.720000000000027
5,6,29,,0,0.0,19.720000000000027
5,6,30,,0,0.0,19.720000000000027
5,6,31,,0,0.0,19.720000000000027
5,6,32,,0,0.0,19.720000000000027
5,6,33,,0,0.0,19.720000000000027
5,6,34,,0,0.0,19.720000000000027
5,6,35,,0,0.0,19.720000000000027
5,6,36,,0,0.0,19.720000000000027
5,6,37,,0,0.0,19.720000000000027
5,6,38,,0,0.0,19.720000000000027
5,6,39,,0,0.0,19.720000000000027
5,6,40,,0,0.0,19.720000000000027
5,6,41,,0,0.0,19.720000000000027
5,6,42,,0,0.0,19.720000000000027
5,6,43,,0,0.0,19.720000000000027
5,6,44,,0,0.0,19.720000000000027
5,6,45,,0,0.0,19.720000000000027
5,6,46,,0,0.0,19.720000000000027
5,6,47,,0,0.0,19.720000000000027
5,6,48,,0,0.0,19.720000000000027
5,6,49,,0,0.0,19.720000000000027
5,6,50,,0,0.0,19.720000000000027
5,6,51,,0,0.0,19.720000000000027
5,6,52,,0,0.0,19.720000000000027
5,6,53,,0,0.0,19.720000000000027
5,6,54,,0,0.0,19.720000000000027
5,6,55,,0,0.0,19.720000000000027
5,6,56,,0,0.0,19.720000000000027
5,6,57,,0,0.0,19.720000000000027
5,6,58,,0,0.0,19.720000000000027
5,6,59,,0,0.0,19.720000000000027
5,6,60,,0,0.0,19.720000000000027
5,6,61,,0,0.0,19.720000000000027
5,6,62,,0,0.0,19.720000000000027
5,6,63,,0,0.0,19.720000000000027
5,6,64,,0,0.0,19.720000000000027
5,6,65,,0,0.0,19.720000000000027
5,6,66,,0,0.0,19.720000000000027
5,6,67,,0,0.0,19.720000000000027
5,6,68,,0,0.0,19.720000000000027
5,6,69,,0,0.0,19.720000000000027
5,6,70,,0,0.0,19.720000000000027
5,6,71,,0,0.0,19.720000000000027
5,6,72,,0,0.0,19.720000000000027
5,6,73,,0,0.0,19.720000000000027
5,6,74,,0,0.0,19.720000000000027
5,6,75,,0,0.0,19.720000000000027
5,6,76,,0,0.0,19.720000000000027
5,6,77,,0,0.0,19.720000000000027
5,6,78,,0,0.0,19.720000000000027
5,6,79,,0,0.0,19.720000000000027
5,6,80,,0,0.0,19.720000000000027
5,6,81,,0,0.0,19.720000000000027
5,6,82,,0,0.0,19.720000000000027
5,6,83,,0,0.0,19.720000000000027
5,6,84,,0,0.0,19.720000000000027
5,6,85,,0,0.0,19.720000000000027
5,6,86,,0,0.0,19.720000000000027
5,6,87,,0,0.0,19.720000000000027
5,6,88,,0,0.0,19.720000000000027
5,6,89,,0,0.0,19.720000000000027
5,6,90,,0,0.0,19.720000000000027
5,6,91,,0,0.0,19.720000000000027
5,6,92,,0,0.0,19.720000000000027
5,6,93,,0,0.0,19.720000000000027
5,6,94,,0,0.0,19.720000000000027
5,6,95,,0,0.0,19.720000000000027
5,6,96,,0,0.0,19.720000000000027
5,6,97,,0,0.0,19.720000000000027
5,6,98,,0,0.0,19.720000000000027
5,6,99,,0,0.0,19.720000000000027
5,6,100,,0,0.0,19.720000000000027
5,6,101,,0,0.0,19.720000000000027
5,6,102,,0,0.0,19.720000000000027
5,6,103,,0,0.0,19.720000000000027
5,6,104,,0,0.0,19.720000000000027
5,6,105,,0,0.0,19.720000000000027
5,6,106,,0,0.0,19.720000000000027
5,6,107,,0,0.0,19.720000000000027
5,6,108,,0,0.0,19.720000000000027
5,6,109,,0,0.0,19.720000000000027
5,6,110,,0,0.0,19.720000000000027
5,6,111,,0,0.0,19.720000000000027
5,6,112,,0,0.0,19.720000000000027
5,6,113,,0,0.0,19.720000000000027
5,6,114,,0,0.0,19.720000000000027
5,6,115,,0,0.0,19.720000000000027
5,6,116,,0,0.0,19.720000000000027
5,6,117,,0,0.0,19.720000000000027
5,6,118,,0,0.0,19.720000000000027
5,6,119,,0,0.0,19.720000000000027
5,6,120,,0,0.0,19.720000000000027
5,6,121,,0,0.0,19.720000000000027
5,6,122,,0,0.0,19.720000000000027
5,6,123,,0,0.0,19.720000000000027
5,6,124,,0,0.0,19.720000000000027
5,7,0,,0,0.0,19.720000000000027
5,7,1,,0,0.0,19.720000000000027
5,7,2,,0,0.0,19.720000000000027
5,7,3,,0,0.0,19.720000000000027
5,7,4,,0,0.0,19.720000000000027
5,7,5,,0,0.0,19.720000000000027
5,7,6,,0,0.0,19.720000000000027
5,7,7,,0,0.0,19.720000000000027
5,7,8,,0,0.0,19.720000000000027
5,7,9,,0,0.0,19.720000000000027
5,7,10,,0,0.0,19.720000000000027
